SLOID,status
ch:1:sloid:79900:0:5,0
ch:1:sloid:82225:0:1,1
ch:1:sloid:91756:0:2,1
ch:1:sloid:80567:0:4,0
ch:1:sloid:90082:0:2,1
ch:1:sloid:87482:0:1,1
ch:1:sloid:90026:0:1,1
ch:1:sloid:83108:0:1,0
ch:1:sloid:6398:2:2,1
ch:1:sloid:71623:0:1,0
ch:1:sloid:2909:0:2,1
ch:1:sloid:88260:0:1,0
ch:1:sloid:88264:0:1,1
ch:1:sloid:2910:0:2,0
ch:1:sloid:88254:0:2,0
ch:1:sloid:78935:0:1,1
ch:1:sloid:89514:0:1,1
ch:1:sloid:7713:0:4,1
ch:1:sloid:88270:0:2,0
ch:1:sloid:88904:0:2,1
ch:1:sloid:78965:0:1,0
ch:1:sloid:3664:0:,0
ch:1:sloid:3669:0:,0
ch:1:sloid:8350:0:,0
ch:1:sloid:30406:0:956981,1
ch:1:sloid:30409:0:138335,0
ch:1:sloid:31480:0:154886,1
ch:1:sloid:3668:0:,0
ch:1:sloid:3660:0:,0
ch:1:sloid:3674:0:436119,0
ch:1:sloid:3677:0:,0
ch:1:sloid:3375::50,0
ch:1:sloid:3378::50,0
ch:1:sloid:76788::50,0
ch:1:sloid:79190::50,0
ch:1:sloid:4353:0:01,0
ch:1:sloid:8173::81732,0
ch:1:sloid:8168::81682,0
ch:1:sloid:80879::50,0
ch:1:sloid:91234::21,0
ch:1:sloid:81573::50,0
ch:1:sloid:96082:0:520143,1
ch:1:sloid:96086:0:793983,1
ch:1:sloid:76139::50,0
ch:1:sloid:91277::12,0
ch:1:sloid:87874:1:1,0
ch:1:sloid:91920:1:3,1
ch:1:sloid:91926:1:3,0
ch:1:sloid:91408::21,0
ch:1:sloid:91929:1:2,0
ch:1:sloid:91919:1:2,0
ch:1:sloid:91240::11,0
ch:1:sloid:91291::11,0
ch:1:sloid:74943::1,0
ch:1:sloid:76178::50,0
ch:1:sloid:76189::50,0
ch:1:sloid:91431::11,0
ch:1:sloid:2471::50,0
ch:1:sloid:3168::50,0
ch:1:sloid:76220::50,0
ch:1:sloid:91225::20,0
ch:1:sloid:30812::13,0
ch:1:sloid:3370::50,0
ch:1:sloid:76246::50,0
ch:1:sloid:91370::20,0
ch:1:sloid:91326::13,0
ch:1:sloid:3610::20,0
ch:1:sloid:73577::50,0
ch:1:sloid:75961::50,0
ch:1:sloid:75988::50,0
ch:1:sloid:91286::20,0
ch:1:sloid:91318::20,0
ch:1:sloid:76276::50,0
ch:1:sloid:71708:1:2,0
ch:1:sloid:71708:1:1,0
ch:1:sloid:87891::1,0
ch:1:sloid:95595::2,0
ch:1:sloid:81540::51,0
ch:1:sloid:87748:1:5,0
ch:1:sloid:30550:0:636029,0
ch:1:sloid:30550:0:636029,1
ch:1:sloid:74981::1,0
ch:1:sloid:74981::1,1
ch:1:sloid:76862:2:5,0
ch:1:sloid:16764:0:1,0
ch:1:sloid:91201::21,0
ch:1:sloid:91248::21,0
ch:1:sloid:87949::51,0
ch:1:sloid:7447::50,0
ch:1:sloid:31272:0:427438,0
ch:1:sloid:30424:0:545619,1
ch:1:sloid:80459::10,0
ch:1:sloid:90065:0:2,0
ch:1:sloid:91107::10,0
ch:1:sloid:91831::50,0
ch:1:sloid:76580:1:1,0
ch:1:sloid:76581:1:3,0
ch:1:sloid:80216::1,0
ch:1:sloid:74955::2,0
ch:1:sloid:74956::2,0
ch:1:sloid:76863:1:2,1
ch:1:sloid:76863:1:1,0
ch:1:sloid:76863:1:1,1
ch:1:sloid:91240::10,0
ch:1:sloid:30553:0:353899,0
ch:1:sloid:30553:0:353899,1
ch:1:sloid:76558:1:5,0
ch:1:sloid:87877:1:3,1
ch:1:sloid:87651::51,0
ch:1:sloid:87982::51,0
ch:1:sloid:90494::51,0
ch:1:sloid:80593::1,1
ch:1:sloid:88805::1,0
ch:1:sloid:90489::53,0
ch:1:sloid:76558:1:1,0
ch:1:sloid:73691::11,0
ch:1:sloid:76028::51,0
ch:1:sloid:76581:1:6,0
ch:1:sloid:80472::11,0
ch:1:sloid:2572::10,0
ch:1:sloid:80438::50,0
ch:1:sloid:90791::11,0
ch:1:sloid:90939::11,0
ch:1:sloid:7192:0:96759,1
ch:1:sloid:76263::10,0
ch:1:sloid:80458::10,0
ch:1:sloid:76583:1:4,1
ch:1:sloid:76279::50,0
ch:1:sloid:90482::51,0
ch:1:sloid:90501::51,0
ch:1:sloid:80265::53,0
ch:1:sloid:87687::50,0
ch:1:sloid:73504::54,0
ch:1:sloid:73205::57,0
ch:1:sloid:73504::59,0
ch:1:sloid:90634::51,0
ch:1:sloid:75998::63,0
ch:1:sloid:89513::50,0
ch:1:sloid:3797::51,0
ch:1:sloid:80234::51,0
ch:1:sloid:90490::52,0
ch:1:sloid:91200::10,0
ch:1:sloid:73232::51,0
ch:1:sloid:88798::50,0
ch:1:sloid:91036::20,0
ch:1:sloid:91144::20,0
ch:1:sloid:76022::51,0
ch:1:sloid:91006::51,0
ch:1:sloid:91043::21,0
ch:1:sloid:91223::21,0
ch:1:sloid:76079::51,0
ch:1:sloid:91438::51,0
ch:1:sloid:91254::22,0
ch:1:sloid:90607::50,0
ch:1:sloid:90620::50,0
ch:1:sloid:96007::51,0
ch:1:sloid:3187::52,0
ch:1:sloid:3187::50,0
ch:1:sloid:3367::50,0
ch:1:sloid:76079::52,0
ch:1:sloid:73559::50,0
ch:1:sloid:90759::50,0
ch:1:sloid:75926::50,0
ch:1:sloid:91826::52,0
ch:1:sloid:73710::53,0
ch:1:sloid:76071::50,0
ch:1:sloid:76219::50,0
ch:1:sloid:88316::51,0
ch:1:sloid:88883::51,0
ch:1:sloid:3184::51,0
ch:1:sloid:3252::51,0
ch:1:sloid:88429::50,0
ch:1:sloid:90800::51,0
ch:1:sloid:87988::50,0
ch:1:sloid:90841::51,0
ch:1:sloid:90659::50,0
ch:1:sloid:88317::50,0
ch:1:sloid:73205::51,0
ch:1:sloid:73710::51,0
ch:1:sloid:90318::50,0
ch:1:sloid:90444::50,0
ch:1:sloid:90994::51,0
ch:1:sloid:75927::51,0
ch:1:sloid:75948::51,0
ch:1:sloid:90512::50,0
ch:1:sloid:90529::50,0
ch:1:sloid:91207::51,0
ch:1:sloid:91338::20,0
ch:1:sloid:76016::51,0
ch:1:sloid:91832::51,0
ch:1:sloid:91275::21,0
ch:1:sloid:95520::51,0
ch:1:sloid:3150::52,0
ch:1:sloid:90726::50,0
ch:1:sloid:76250::51,0
ch:1:sloid:90748::50,0
ch:1:sloid:90597::52,0
ch:1:sloid:90619::52,0
ch:1:sloid:90964::52,0
ch:1:sloid:76282::51,0
ch:1:sloid:90841::50,0
ch:1:sloid:95405::52,0
ch:1:sloid:73584::50,0
ch:1:sloid:90780::53,0
ch:1:sloid:75981::50,0
ch:1:sloid:87954::51,0
ch:1:sloid:90927::50,0
ch:1:sloid:90942::50,0
ch:1:sloid:90967::50,0
ch:1:sloid:76209::50,0
ch:1:sloid:91016::50,0
ch:1:sloid:73504::58,0
ch:1:sloid:80437::50,0
ch:1:sloid:90476::51,0
ch:1:sloid:90521::51,0
ch:1:sloid:91109::50,0
ch:1:sloid:87958::61,0
ch:1:sloid:87688::50,0
ch:1:sloid:90536::51,0
ch:1:sloid:90570::51,0
ch:1:sloid:90587::51,0
ch:1:sloid:96100::50,0
ch:1:sloid:926::51,0
ch:1:sloid:80458::13,0
ch:1:sloid:90998::13,1
ch:1:sloid:90671::51,0
ch:1:sloid:90689::51,0
ch:1:sloid:90692::51,0
ch:1:sloid:90713::51,0
ch:1:sloid:91361::10,1
ch:1:sloid:6899::16,1
ch:1:sloid:30473::20,1
ch:1:sloid:90906::51,0
ch:1:sloid:90869::51,1
ch:1:sloid:76198::11,1
ch:1:sloid:76240::20,1
ch:1:sloid:91360::51,0
ch:1:sloid:95075::51,0
ch:1:sloid:95538::51,0
ch:1:sloid:73675::10,1
ch:1:sloid:76263::10,1
ch:1:sloid:80430::10,1
ch:1:sloid:90959::11,1
ch:1:sloid:90991::11,1
ch:1:sloid:76105::54,0
ch:1:sloid:91020::11,1
ch:1:sloid:6862::51,0
ch:1:sloid:73565::51,0
ch:1:sloid:3194::61,0
ch:1:sloid:91057::20,0
ch:1:sloid:90982::10,1
ch:1:sloid:91182::11,1
ch:1:sloid:91195::11,1
ch:1:sloid:91052::10,1
ch:1:sloid:87010::51,0
ch:1:sloid:88009::51,0
ch:1:sloid:87950::51,0
ch:1:sloid:91200::10,1
ch:1:sloid:91209::10,1
ch:1:sloid:91322::11,1
ch:1:sloid:87980::51,0
ch:1:sloid:88016::51,0
ch:1:sloid:73214::52,0
ch:1:sloid:88026::52,0
ch:1:sloid:91233::10,1
ch:1:sloid:91379::11,1
ch:1:sloid:91287::10,1
ch:1:sloid:6899::12,1
ch:1:sloid:80521::12,1
ch:1:sloid:88078::12,1
ch:1:sloid:87949::50,1
ch:1:sloid:95265::50,1
ch:1:sloid:91349::20,1
ch:1:sloid:94255::21,1
ch:1:sloid:91054::22,1
ch:1:sloid:91254::22,1
ch:1:sloid:91380::20,1
ch:1:sloid:90692::50,0
ch:1:sloid:91057::50,0
ch:1:sloid:91419::20,1
ch:1:sloid:90484::51,0
ch:1:sloid:81546::51,0
ch:1:sloid:88008::51,0
ch:1:sloid:76240::21,1
ch:1:sloid:90697::51,0
ch:1:sloid:90883::50,0
ch:1:sloid:87652::21,1
ch:1:sloid:91044::21,1
ch:1:sloid:91045::21,1
ch:1:sloid:90729::50,0
ch:1:sloid:91023::50,0
ch:1:sloid:91027::50,0
ch:1:sloid:91294::50,0
ch:1:sloid:91085::21,1
ch:1:sloid:91090::21,1
ch:1:sloid:94643::50,0
ch:1:sloid:90871::50,0
ch:1:sloid:91070::20,1
ch:1:sloid:91088::20,1
ch:1:sloid:91132::21,1
ch:1:sloid:91143::21,1
ch:1:sloid:73164::51,0
ch:1:sloid:91161::21,1
ch:1:sloid:91188::21,1
ch:1:sloid:73567::51,0
ch:1:sloid:91123::20,1
ch:1:sloid:3161::51,0
ch:1:sloid:91150::20,1
ch:1:sloid:90826::51,0
ch:1:sloid:91178::20,1
ch:1:sloid:91270::21,1
ch:1:sloid:90911::51,0
ch:1:sloid:91016::51,0
ch:1:sloid:76154::51,0
ch:1:sloid:76210::51,0
ch:1:sloid:76249::51,0
ch:1:sloid:91266::20,1
ch:1:sloid:91349::21,1
ch:1:sloid:91407::21,1
ch:1:sloid:90690::52,0
ch:1:sloid:76101::53,0
ch:1:sloid:87966::51,0
ch:1:sloid:87976::51,0
ch:1:sloid:91420::21,1
ch:1:sloid:91421::21,1
ch:1:sloid:91425::21,1
ch:1:sloid:91434::21,1
ch:1:sloid:76209::53,0
ch:1:sloid:88020::51,0
ch:1:sloid:88040::51,0
ch:1:sloid:90481::50,1
ch:1:sloid:6862::50,1
ch:1:sloid:6899::50,1
ch:1:sloid:7447::50,1
ch:1:sloid:87653::50,1
ch:1:sloid:90496::50,1
ch:1:sloid:73165::50,1
ch:1:sloid:73214::50,1
ch:1:sloid:73232::50,1
ch:1:sloid:76139::50,1
ch:1:sloid:76167::50,1
ch:1:sloid:87974::50,1
ch:1:sloid:87976::50,1
ch:1:sloid:90557::50,1
ch:1:sloid:73600::50,1
ch:1:sloid:76201::50,1
ch:1:sloid:87983::50,1
ch:1:sloid:91160::23,1
ch:1:sloid:88001::50,1
ch:1:sloid:2477::50,1
ch:1:sloid:76232::50,1
ch:1:sloid:88012::50,1
ch:1:sloid:3185::50,1
ch:1:sloid:75938::50,1
ch:1:sloid:75957::50,1
ch:1:sloid:88059::50,1
ch:1:sloid:3165::50,1
ch:1:sloid:3173::50,1
ch:1:sloid:76288::50,1
ch:1:sloid:3254::50,1
ch:1:sloid:75993::50,1
ch:1:sloid:77339::50,1
ch:1:sloid:79188::50,1
ch:1:sloid:79968::50,1
ch:1:sloid:80265::50,1
ch:1:sloid:80301::50,1
ch:1:sloid:80438::50,1
ch:1:sloid:80495::50,0
ch:1:sloid:3372::50,1
ch:1:sloid:3378::50,1
ch:1:sloid:76023::50,1
ch:1:sloid:76024::50,1
ch:1:sloid:80522::50,1
ch:1:sloid:89104::50,1
ch:1:sloid:3752::50,1
ch:1:sloid:76059::50,1
ch:1:sloid:90447::50,1
ch:1:sloid:3795::50,1
ch:1:sloid:3866::50,1
ch:1:sloid:76069::50,1
ch:1:sloid:87651::50,1
ch:1:sloid:6549::50,1
ch:1:sloid:76079::50,1
ch:1:sloid:73711::51,0
ch:1:sloid:75923::51,1
ch:1:sloid:76055::51,1
ch:1:sloid:76058::51,1
ch:1:sloid:90888::50,1
ch:1:sloid:90900::50,1
ch:1:sloid:75957::51,1
ch:1:sloid:75960::51,1
ch:1:sloid:91244::50,1
ch:1:sloid:76092::51,1
ch:1:sloid:91420::50,1
ch:1:sloid:91438::50,1
ch:1:sloid:91011::50,1
ch:1:sloid:91028::50,1
ch:1:sloid:90591::50,1
ch:1:sloid:93524::50,1
ch:1:sloid:94186::50,1
ch:1:sloid:76153::51,1
ch:1:sloid:90603::50,1
ch:1:sloid:94553::50,1
ch:1:sloid:91378::50,1
ch:1:sloid:96115::50,1
ch:1:sloid:91062::23,1
ch:1:sloid:3082::50,1
ch:1:sloid:93529::50,1
ch:1:sloid:3165::51,1
ch:1:sloid:90563::50,1
ch:1:sloid:90590::50,1
ch:1:sloid:90611::50,1
ch:1:sloid:90758::50,1
ch:1:sloid:90772::50,1
ch:1:sloid:3365::51,1
ch:1:sloid:3392::51,1
ch:1:sloid:90633::50,1
ch:1:sloid:95723::50,1
ch:1:sloid:90783::50,1
ch:1:sloid:3183::51,1
ch:1:sloid:90823::50,1
ch:1:sloid:90831::50,1
ch:1:sloid:90852::50,1
ch:1:sloid:90860::50,1
ch:1:sloid:90867::50,1
ch:1:sloid:3972::51,1
ch:1:sloid:90946::50,1
ch:1:sloid:75938::51,1
ch:1:sloid:75946::51,1
ch:1:sloid:90820::50,1
ch:1:sloid:90839::50,0
ch:1:sloid:90969::50,1
ch:1:sloid:90539::51,1
ch:1:sloid:94185::51,1
ch:1:sloid:94254::51,1
ch:1:sloid:87956::51,0
ch:1:sloid:87967::51,1
ch:1:sloid:90547::51,1
ch:1:sloid:94553::51,1
ch:1:sloid:87972::51,1
ch:1:sloid:90566::51,1
ch:1:sloid:87984::51,1
ch:1:sloid:90587::51,1
ch:1:sloid:90588::51,1
ch:1:sloid:76230::51,1
ch:1:sloid:88001::51,1
ch:1:sloid:88011::51,1
ch:1:sloid:90618::51,1
ch:1:sloid:90619::51,1
ch:1:sloid:90904::51,1
ch:1:sloid:90633::51,1
ch:1:sloid:90636::51,1
ch:1:sloid:90922::51,1
ch:1:sloid:90953::51,1
ch:1:sloid:90957::51,1
ch:1:sloid:90963::51,1
ch:1:sloid:88734::51,1
ch:1:sloid:90678::51,1
ch:1:sloid:90981::51,1
ch:1:sloid:88743::51,1
ch:1:sloid:90994::51,1
ch:1:sloid:91006::51,1
ch:1:sloid:91014::51,1
ch:1:sloid:88986::51,1
ch:1:sloid:91027::51,1
ch:1:sloid:91029::51,1
ch:1:sloid:90219::51,1
ch:1:sloid:90726::51,1
ch:1:sloid:91244::51,1
ch:1:sloid:91259::51,1
ch:1:sloid:81572::51,1
ch:1:sloid:90491::51,1
ch:1:sloid:90771::51,1
ch:1:sloid:91352::51,1
ch:1:sloid:91365::51,1
ch:1:sloid:87420::51,1
ch:1:sloid:90495::51,1
ch:1:sloid:90498::51,1
ch:1:sloid:90507::51,1
ch:1:sloid:1020:1:2,0
ch:1:sloid:1022:1:1,0
ch:1:sloid:1510:2:2,0
ch:1:sloid:76159::54,1
ch:1:sloid:1605:4:6,0
ch:1:sloid:1609:2:3,0
ch:1:sloid:75918::57,1
ch:1:sloid:73205::58,1
ch:1:sloid:2008:1:1,0
ch:1:sloid:2010:2:2,0
ch:1:sloid:75997::61,1
ch:1:sloid:75918::61,1
ch:1:sloid:109:3:4,0
ch:1:sloid:109:1:1,0
ch:1:sloid:203:1:1,0
ch:1:sloid:95520::51,1
ch:1:sloid:207:4:9,0
ch:1:sloid:209:1:1,0
ch:1:sloid:210:2:3,0
ch:1:sloid:3184::52,1
ch:1:sloid:3896::52,1
ch:1:sloid:1042:2:2,0
ch:1:sloid:28:1:4,0
ch:1:sloid:73555::52,1
ch:1:sloid:73680::52,0
ch:1:sloid:76029::52,1
ch:1:sloid:1107:2:2,0
ch:1:sloid:75918::52,1
ch:1:sloid:115:1:2,0
ch:1:sloid:117:2:3,0
ch:1:sloid:200:1:1,0
ch:1:sloid:76244::52,1
ch:1:sloid:1121:2:2,0
ch:1:sloid:1122:1:1,0
ch:1:sloid:211::161534,0
ch:1:sloid:94253::52,1
ch:1:sloid:1127:1:1,0
ch:1:sloid:91128::52,1
ch:1:sloid:95609::52,1
ch:1:sloid:73586::53,1
ch:1:sloid:75918::53,1
ch:1:sloid:301:2:3,0
ch:1:sloid:301:2:4,0
ch:1:sloid:303:1:2,0
ch:1:sloid:76103::53,1
ch:1:sloid:76105::53,1
ch:1:sloid:1303:1:1,0
ch:1:sloid:76101::53,1
ch:1:sloid:76126::53,1
ch:1:sloid:90647::53,1
ch:1:sloid:1403:3:6,0
ch:1:sloid:88987::53,1
ch:1:sloid:90533::53,1
ch:1:sloid:1000:2:2,0
ch:1:sloid:91830::53,1
ch:1:sloid:91893::53,1
ch:1:sloid:95609::53,1
ch:1:sloid:3184::54,1
ch:1:sloid:91018::53,1
ch:1:sloid:1008:3:5,0
ch:1:sloid:1012:1:1,0
ch:1:sloid:4003:2:2,0
ch:1:sloid:6206:2:3,0
ch:1:sloid:3107:1:4,0
ch:1:sloid:5006:2:2,0
ch:1:sloid:6216:2:2,0
ch:1:sloid:4419:2:2,0
ch:1:sloid:5111:2:2,0
ch:1:sloid:5114:2:4,0
ch:1:sloid:6302:3:5,0
ch:1:sloid:5000:2:4,0
ch:1:sloid:3121:2:3,0
ch:1:sloid:6312:2:2,0
ch:1:sloid:6313:2:2,0
ch:1:sloid:2028:2:2,0
ch:1:sloid:2103:1:7,0
ch:1:sloid:2113:3:4,0
ch:1:sloid:3200:1:1,0
ch:1:sloid:3201:1:1,0
ch:1:sloid:5217:2:2,0
ch:1:sloid:4104:2:3,0
ch:1:sloid:2200:1:1,0
ch:1:sloid:2204:5:7,0
ch:1:sloid:5302:2:4,0
ch:1:sloid:4138:2:2,0
ch:1:sloid:4139:1:1,0
ch:1:sloid:4220:1:1,0
ch:1:sloid:3224:2:3,0
ch:1:sloid:5415:1:1,0
ch:1:sloid:6000:3:5,0
ch:1:sloid:6000:5:9,0
ch:1:sloid:2223:2:2,0
ch:1:sloid:2226:1:1,0
ch:1:sloid:2227:2:3,0
ch:1:sloid:3303:1:1,0
ch:1:sloid:4028:1:4,0
ch:1:sloid:4100:2:2,0
ch:1:sloid:4106:2:2,0
ch:1:sloid:4108:1:4,0
ch:1:sloid:3306:2:3,0
ch:1:sloid:3307:2:3,0
ch:1:sloid:6017:1:2,0
ch:1:sloid:4219:2:3,0
ch:1:sloid:6047:2:2,0
ch:1:sloid:3007:1:2,0
ch:1:sloid:6109:2:2,0
ch:1:sloid:3506:2:3,0
ch:1:sloid:6128:3:3,0
ch:1:sloid:3101:2:3,0
ch:1:sloid:3508:3:6,0
ch:1:sloid:3509:1:1,0
ch:1:sloid:91366::0,0
ch:1:sloid:91367::0,0
ch:1:sloid:91106::0,1
ch:1:sloid:91220::0,1
ch:1:sloid:9414:2:3,0
ch:1:sloid:9416:1:1,0
ch:1:sloid:91439::0,1
ch:1:sloid:96007::0,0
ch:1:sloid:91309::0,0
ch:1:sloid:15993:1:2,0
ch:1:sloid:16161:1:1,0
ch:1:sloid:6319:2:3,0
ch:1:sloid:16161:2:4,0
ch:1:sloid:16273:1:1,0
ch:1:sloid:90578::1,0
ch:1:sloid:90626::1,0
ch:1:sloid:91406::0,1
ch:1:sloid:91442::0,0
ch:1:sloid:91444::0,0
ch:1:sloid:91049::1,1
ch:1:sloid:91079::1,0
ch:1:sloid:91101::1,0
ch:1:sloid:76193::1,1
ch:1:sloid:76200::1,0
ch:1:sloid:90620::1,0
ch:1:sloid:8101:1:3,0
ch:1:sloid:18459:1:1,0
ch:1:sloid:91126::1,0
ch:1:sloid:91190::1,0
ch:1:sloid:91202::1,1
ch:1:sloid:91052::1,0
ch:1:sloid:91100::1,1
ch:1:sloid:2020:2:2,0
ch:1:sloid:91131::0,0
ch:1:sloid:91159::1,1
ch:1:sloid:91314::1,1
ch:1:sloid:91325::1,0
ch:1:sloid:91354::1,0
ch:1:sloid:91368::1,1
ch:1:sloid:91341::1,0
ch:1:sloid:2105:3:5,0
ch:1:sloid:2113:1:0,0
ch:1:sloid:91039::0,0
ch:1:sloid:91039::0,1
ch:1:sloid:91299::0,1
ch:1:sloid:91258::1,0
ch:1:sloid:91446::1,0
ch:1:sloid:2203:2:3,0
ch:1:sloid:91439::1,1
ch:1:sloid:91262::0,0
ch:1:sloid:91101::2,0
ch:1:sloid:91315::0,1
ch:1:sloid:91184::1,1
ch:1:sloid:88078::3,1
ch:1:sloid:80522::3,1
ch:1:sloid:88553::3,1
ch:1:sloid:91402::1,0
ch:1:sloid:6314:2:3,0
ch:1:sloid:7000:3:6,0
ch:1:sloid:91183::1,0
ch:1:sloid:76193::5,1
ch:1:sloid:91258::0,1
ch:1:sloid:91121::1,0
ch:1:sloid:7100:1:1,0
ch:1:sloid:7100:3:4,0
ch:1:sloid:91382::0,0
ch:1:sloid:2572::0,0
ch:1:sloid:3500::0,1
ch:1:sloid:3610::1,0
ch:1:sloid:3083::2,0
ch:1:sloid:91178::1,0
ch:1:sloid:91307::1,0
ch:1:sloid:8005:2:3,0
ch:1:sloid:8008:2:2,0
ch:1:sloid:90791::0,1
ch:1:sloid:30812::0,0
ch:1:sloid:91082::0,0
ch:1:sloid:91142::0,1
ch:1:sloid:76193::0,1
ch:1:sloid:90762::0,0
ch:1:sloid:9000:4:7,0
ch:1:sloid:9002:3:4,0
ch:1:sloid:91174::0,0
ch:1:sloid:90803::0,1
ch:1:sloid:91053::0,1
ch:1:sloid:9400:2:2,0
ch:1:sloid:9411:2:4,0
ch:1:sloid:91349::0,0
ch:1:sloid:7078:0:816533,1
ch:1:sloid:7309:0:01,0
ch:1:sloid:7072:0:806031,0
ch:1:sloid:8089:0:28308,0
ch:1:sloid:7088:0:321308,0
ch:1:sloid:93357:0:01,1
ch:1:sloid:93373:0:01,1
ch:1:sloid:7471:0:18650,0
ch:1:sloid:89503::528301,0
ch:1:sloid:7089:0:709898,0
ch:1:sloid:93375:0:02,0
ch:1:sloid:159:0:469914,0
ch:1:sloid:75771::508702,0
ch:1:sloid:91499::508602,0
ch:1:sloid:76392:0:04,1
ch:1:sloid:76410:0:01,1
ch:1:sloid:76400:0:01,1
ch:1:sloid:76400:0:02,1
ch:1:sloid:76582:1:7,1
ch:1:sloid:76582:1:9,0
ch:1:sloid:93350:0:02,1
ch:1:sloid:76583:1:6,1
ch:1:sloid:8080:0:138213,0
ch:1:sloid:88149:0:01,0
ch:1:sloid:92483:0:01,1
ch:1:sloid:93358:0:01,0
ch:1:sloid:76723:0:03,0
ch:1:sloid:8267:0:752991,0
ch:1:sloid:8268:0:577532,0
ch:1:sloid:87123::506201,0
ch:1:sloid:94089:0:01,0
ch:1:sloid:76725:0:02,0
ch:1:sloid:76724:0:02,1
ch:1:sloid:76724:0:03,0
ch:1:sloid:76397:0:02,1
ch:1:sloid:93340:0:02,1
ch:1:sloid:92474:0:01,1
ch:1:sloid:76858:1:3,1
ch:1:sloid:80021::505801,0
ch:1:sloid:76399:0:01,1
ch:1:sloid:92484:0:01,1
ch:1:sloid:92482:0:02,1
ch:1:sloid:87471:1:2,0
ch:1:sloid:88477:1:1,1
ch:1:sloid:88482:1:3,1
ch:1:sloid:4488:0:997258,0
ch:1:sloid:8251:0:473206,0
ch:1:sloid:93362:0:02,1
ch:1:sloid:80073::504701,0
ch:1:sloid:80073::504702,0
ch:1:sloid:7475:0:752635,0
ch:1:sloid:87618:0:01,1
ch:1:sloid:76836:1:3,0
ch:1:sloid:89067:1:1,1
ch:1:sloid:7284:0:492985,0
ch:1:sloid:76395:0:04,1
ch:1:sloid:7297:0:622347,0
ch:1:sloid:87626:0:01,0
ch:1:sloid:88581:1:3,0
ch:1:sloid:7483:0:954324,0
ch:1:sloid:75573::500402,0
ch:1:sloid:4482:0:637783,0
ch:1:sloid:7298:0:222031,0
ch:1:sloid:87622:0:02,0
ch:1:sloid:8294:0:147993,0
ch:1:sloid:8174:0:733899,1
ch:1:sloid:7078:0:568472,1
ch:1:sloid:8366:0:642594,1
ch:1:sloid:8366:0:823092,0
ch:1:sloid:91480::505401,0
ch:1:sloid:8261:0:743999,0
ch:1:sloid:88476:1:5,1
ch:1:sloid:88478:1:3,1
ch:1:sloid:88476:1:6,0
ch:1:sloid:76815:1:5,1
ch:1:sloid:692:1:13,0
ch:1:sloid:692:1:16,0
ch:1:sloid:692:1:18,0
ch:1:sloid:692:1:3,0
ch:1:sloid:692:1:4,0
ch:1:sloid:93317:0:01,1
ch:1:sloid:88167:1:1,0
ch:1:sloid:5373::01,0
ch:1:sloid:170:0:2,1
ch:1:sloid:93384:0:01,0
ch:1:sloid:76392:0:01,1
ch:1:sloid:76408:0:02,0
ch:1:sloid:79946:0:01,0
ch:1:sloid:79946:0:02,0
ch:1:sloid:7094:0:155057,0
ch:1:sloid:91168::1,1
ch:1:sloid:93321:0:01,1
ch:1:sloid:63:1:5,0
ch:1:sloid:78218:1:6,0
ch:1:sloid:88072:1:3,0
ch:1:sloid:7528:0:2,1
ch:1:sloid:4483:0:860401,1
ch:1:sloid:95:1:1,1
ch:1:sloid:95:1:2,0
ch:1:sloid:88796:1:3,0
ch:1:sloid:69:1:4,0
ch:1:sloid:76391:0:02,0
ch:1:sloid:7287:0:856175,1
ch:1:sloid:7290:0:20614,1
ch:1:sloid:78932:0:1,1
ch:1:sloid:87782:0:01,0
ch:1:sloid:4488:0:768398,1
ch:1:sloid:90022:0:5,0
ch:1:sloid:93388:0:01,1
ch:1:sloid:8250:0:557711,1
ch:1:sloid:8252:0:285899,1
ch:1:sloid:8255:0:47020,1
ch:1:sloid:196:0:1,0
ch:1:sloid:92485:0:01,1
ch:1:sloid:93337:0:03,0
ch:1:sloid:8256:0:390860,1
ch:1:sloid:8264:0:545426,1
ch:1:sloid:72:1:2,0
ch:1:sloid:7089:0:709898,1
ch:1:sloid:7281:0:621871,1
ch:1:sloid:7293:0:708621,1
ch:1:sloid:7295:0:926852,1
ch:1:sloid:93338:0:01,0
ch:1:sloid:93338:0:02,0
ch:1:sloid:93341:0:02,0
ch:1:sloid:71:1:1,0
ch:1:sloid:88764:1:4,0
ch:1:sloid:7471:0:590942,1
55:1:sloid:1177:1:0,1
ch:1:sloid:88565:1:2,1
ch:1:sloid:8087:0:629842,1
ch:1:sloid:8088:0:498295,1
ch:1:sloid:95558:1:2,0
ch:1:sloid:7304:0:02,1
ch:1:sloid:190:0:1,1
ch:1:sloid:171:0:2,0
ch:1:sloid:194:0:2,0
ch:1:sloid:87614:0:02,1
ch:1:sloid:88758:1:3,0
ch:1:sloid:95560:1:1,0
ch:1:sloid:88172:1:3,1
ch:1:sloid:92491:0:02,0
ch:1:sloid:93316:0:01,0
ch:1:sloid:76393:0:03,0
ch:1:sloid:216:2:3,1
ch:1:sloid:3465:0:875566,1
ch:1:sloid:1500:1:40,1
ch:1:sloid:18243:0:318055,0
ch:1:sloid:4127:0:1,1
ch:1:sloid:2000:1:1,1
ch:1:sloid:2113:1:1,1
ch:1:sloid:6302:1:1,1
ch:1:sloid:2001:2:3,1
ch:1:sloid:91233::10,1
ch:1:sloid:87348::20,1
ch:1:sloid:1672:0:784125,0
